1,1306.15
2,968.35
3,782.4
4,622.7
5,566.45
6,511.55
7,463.15
8,430.85
9,421.3
10,391
11,369.7
12,353.85
13,342.95
14,329.3
15,320.8
16,307.1
17,300.35
18,292
19,281.9
20,277.8
21,266.8
22,260.45
23,255.5
24,248.4
25,242.35
26,236.8
27,231.15
28,227.7
29,223.1
30,217.95
31,215.15
32,212.5
33,208.75
34,204.9
35,200.45
36,197.2
37,194.15
38,191.4
39,186.35
40,185.6
41,184.35
42,180.2
43,177.1
44,173.85
45,173.4
46,172.75
47,167.1
48,165.4
49,164.9
50,161.9
51,161.3
52,158.9
53,157.65
54,154.6
55,153.6
56,153.4
57,150.2
58,147.65
59,146.55
60,144.35
61,142.6
62,142.1
63,141.2
64,138.9
65,136.95
66,136.55
67,134.2
68,134.1
69,132.25
70,130.4
71,129.5
72,129.15
73,127.5
74,126.8
75,125.5
76,124
77,122.55
78,121.95
79,121.15
80,119.3
81,118
82,117
83,116.45
84,115.4
85,113.9
86,112.75
87,112.5
88,111.75
89,110.55
90,108.6
91,108.35
92,107.15
93,106
94,105.15
95,104.1
96,103.5
97,101.95
98,101.8
99,101.05
100,99.85
101,98.25
102,97.9
103,96.75
104,96.15
105,94.75
106,94
107,93.15
108,92.05
109,91.55
110,90.65
111,89.85
112,89.15
113,88.25
114,87.15
115,86.45
116,86.05
117,84.35
118,83.8
119,83.35
120,82.35
121,81.5
122,80.05
123,79.4
124,78.65
125,78.2
126,77
127,76.35
128,75.35
129,75.15
130,73.5
131,73.2
132,72.2
133,71.3
134,70.85
135,70
136,69.25
137,68.1
138,67.35
139,66.95
140,66.25
141,65.4
142,64.6
143,63.35
144,62.45
145,62.2
146,60.9
147,60.25
148,59.5
149,58.85
150,58
151,57.3
152,56.5
153,55.95
154,55.1
155,54.4
156,53.7
157,52.8
158,52.15
159,51.4
160,50.75
161,49.9
162,49.05
163,48.65
164,47.6
165,47
166,46.35
167,45.25
168,45.05
169,44.4
170,43.35
171,42.5
172,41.95
173,41.05
174,40.55
175,39.7
176,39.15
177,38.65
178,37.7
179,37.2
180,36.3
181,35.65
182,34.85
183,34.4
184,33.75
185,32.7
186,32.05
187,31.55
188,30.9
189,30.3
190,29.5
191,28.8
192,28.3
193,27.5
194,26.9
195,26.4
196,25.6
197,24.95
198,24.3
199,23.75
200,22.95
201,22.3
202,21.85
203,21.2
204,20.4
205,19.8
206,19.25
207,18.6
208,17.9
209,17.25
210,16.6
211,16
212,15.4
213,14.9
214,14.25
215,13.65
216,13.05
217,12.45
218,11.85
219,11.25
220,10.65
221,10.05
222,9.55
223,9
224,8.4
225,7.9
226,7.3
227,6.8
228,6.25
229,5.7
230,5.15
231,4.55
232,4.05
233,3.45
234,2.9
235,2.4
236,1.9
237,1.4
238,0.900002
239,0.450001
240,0
